name,type,latitude,longitude
SANDY_1_N001,Load Node,35.7994,-115.63
SANDY_1_N002,Load Node,35.7994,-115.63
MOENKOPI_5_N101,Generation Node,36.135,-114.54
BANNING_1_N001,Load Node,33.9223,-116.87
BEATTY_1_N003,Load Node,36.9063,-116.76
BEATTY_1_N001,Load Node,36.9063,-116.76
PAHRUMP_1_N017,Load Node,36.2066,-116
PAHRUMP_1_N018,Load Node,36.2066,-116
LERDO_1_N001,Load Node,35.5001,-119.15
LERDO_1_N004,Load Node,35.5001,-119.15
MDWYPS_6_N001,Load Node,35.4028,-119.46
VALLEYVE_1_N001,Load Node,36.5678,-116.54
VISTA_1_N001,Load Node,36.2863,-115.93
VALLEYVE_1_N002,Load Node,36.5678,-116.54
MIDWAY_2_B1,Generation Node,35.41,-119.46
KETTLEMN_6_N001,Load Node,36.0441,-120.11
KRAMER_1_B1,Generation Node,34.99,-117.55
KRAMER_1_N001,Load Node,34.9901,-117.54
THSNDAIR_1_N001,Load Node,36.1068,-115.97
FOURCORN_5_N501,Generation Node,36.9,-109.5
GANSO_1_N001,Load Node,35.5017,-119.45
YAVAPAI_5_N501,Generation Node,35.5,-1.10E-13
ALTA40ST_7_B1,Generation Node,34.87,-116.86
ALTA30ST_7_B1,Generation Node,34.87,-116.84
ALTA31GT_7_B1,Generation Node,34.87,-116.88
ALTA41GT_7_B1,Generation Node,34.87,-116.85
CHARLSTN_1_N001,Load Node,36.231,-116.15
KRAMER_2_B1,Generation Node,34.98,-117.53
AVENAL_6_N001,Load Node,37.8422,-121.05
FOURCORN_3_N501,Generation Node,36.8,-109.4
NAVY35R_1_N001,Load Node,35.29,-119.45
FARREL_1_N002,Load Node,33.8565,-116.5
FARREL_1_N001,Load Node,33.8565,-116.5
BELRIDGE_1_N001,Load Node,35.4557,-119.63
MIDWAY_1_N002,Load Node,35.4028,-119.46
MIDWAY_1_N047,Generation Node,35.4028,-119.46
MIDWAY_1_B1,Generation Node,35.43,-119.46
WESTWING_5_N501,Generation Node,33.706,-117.79
LUZ8G_7_B1,Generation Node,35.34,-117.13
LUZ9G_7_B1,Generation Node,35.35,-117.09
ELKHIL1G_7_B2,Generation Node,35.45,-119.48
ELKHIL2G_7_N001,Load Node,35.226,-119.38
ELKHIL2G_7_B2,Generation Node,35.45,-119.48
ELKHIL1G_7_N001,Load Node,35.226,-119.38
ELKHIL3G_7_B1,Generation Node,35.45,-119.48
HASSYAMP_5_N101,Generation Node,33.329,-1.10E-13
COLNGAGN_7_B1,Generation Node,36.136,-120.34
PALOVRDE_5_N101,Generation Node,32.5,-114.01
PARKER_2_N101,Generation Node,34.15,-114.29
GENE_2_N001,Load Node,34.3,-114.23
CAMINO_2_N001,Load Node,34.83,-114.99
MTNPASS_1_N001,Load Node,35.5082,-115.53
INDIANW_1_N001,Load Node,33.7582,-116.36
INDIANW_1_N005,Load Node,33.7582,-116.36
ARVIN_6_N001,Load Node,35.1504,-118.88
CONCHO_1_N002,Load Node,33.7858,-116.34
FAMOSO_1_N001,Load Node,35.605,-119.2
GARNET_7_N003,Generation Node,33.9007,-116.54
GARNET_7_N001,Load Node,33.9007,-116.54
GARNET_7_N006,Generation Node,33.9007,-116.54
GARNET_1_N106,Generation Node,33.9,-116.54
GARNET_1_B1,Generation Node,33.9,-116.54
SANTARO_1_N001,Load Node,33.7845,-116.41
SANTARO_1_N024,Generation Node,33.7845,-116.41
SANTARO_1_N021,Load Node,33.7845,-116.41
SANTARO_1_N014,Load Node,33.7845,-116.41
SANTARO_1_N017,Load Node,33.7845,-116.41
TAP807_1_N001,Load Node,34,-116.5
TERAWND_1_N001,Generation Node,34.03,-116.53
TAP804_1_B1,Generation Node,33.92,-116.62
TAP817_1_B1,Generation Node,33.95,-116.49
DEVERS_1_B1,Generation Node,33.94,-116.56
TAP809_1_B1,Generation Node,33.92,-116.57
VENWIND_1_N101,Generation Node,33.96,-116.63
DEVERS_2_B2,Generation Node,33.94,-116.59
INDIGOG2_7_B1,Generation Node,33.9244,-116.57
INDIGOG3_7_B1,Generation Node,33.9244,-116.57
BUCKWND_1_N101,Generation Node,33.9142,-116.58
BUCKWND_1_B1,Generation Node,33.91,-116.57
BUCKWND_1_N001,Generation Node,33.91,-116.57
PANAERO_1_N001,Generation Node,33.97,-116.67
SANARDO_6_N001,Load Node,36.0738,-120.94
RENWIND_1_N001,Generation Node,33.91,-116.67
SEAWIND_1_B1,Generation Node,33.94,-116.73
ALTWIND_1_N001,Generation Node,33.9,-116.58
SANWIND_1_N001,Generation Node,33.91,-116.63
INDIGOG1_7_B1,Generation Node,33.9244,-116.57
TEMBLOR_1_N003,Load Node,35.3828,-119.7
TEMBLOR_1_N004,Generation Node,35.3828,-119.7
CYMRIC_1_N001,Load Node,35.31,-119.63
CYMRIC_1_B1,Generation Node,35.31,-119.63
CYMRIC_1_N004,Generation Node,35.31,-119.63
TRANWND_1_N001,Generation Node,33.9,-116.7
KERNRDGE_1_N003,Generation Node,35.48,-119.77
KERNRDGE_1_N001,Load Node,35.48,-119.77
SUNST_2_N006,Generation Node,35.37,-119.5
BLYTHE_1_N101,Generation Node,33.615,-114.68
LAPLMG4_7_B2,Generation Node,35.35,-119.46
LAPLMG2_7_N001,Load Node,35.36,-119.46
LAPLMG2_7_B2,Generation Node,35.36,-119.46
LAPLMG1_7_B2,Generation Node,35.36,-119.46
LAPLMG1_7_N001,Load Node,35.36,-119.46
LAPLMG3_7_B2,Generation Node,35.36,-119.46
LAPLMG4_7_N001,Load Node,35.35,-119.46
LAPLMG3_7_N001,Load Node,35.36,-119.46
TAMARISK_1_N001,Load Node,33.8173,-116.45
BLYTHESC_1_N005,Load Node,33.615,-114.68
DEVERS_5_B2,Generation Node,33.93,-116.54
DEVERS_5_B1,Generation Node,33.93,-116.54
MIDDLTWN_6_N002,Load Node,38.7528,-122.61
MIDDLTWN_6_N101,Load Node,38.7528,-122.61
SMYRNA2_1_N001,Load Node,35.718,-119.46
CAWELOC_1_N001,Load Node,35.571,-119.12
VALLEYSC_1_N001,Load Node,33.7383,-117.16
VALLEYSC_1_N014,Generation Node,33.7383,-117.16
VALLEYSC_1_N013,Generation Node,33.7383,-117.16
VALLEYSC_1_N107,Load Node,33.7383,-117.16
FELLOWSG_7_N001,Load Node,35.1952,-119.59
FELLOWSG_7_N002,Generation Node,35.1952,-119.59
TEXSUN2G_7_B2,Generation Node,35.36,-119.48
TEXSUN2G_7_N001,Load Node,35.36,-119.48
TEXSUN1G_7_B2,Generation Node,35.37,-119.48
TEXSUN1G_7_N001,Load Node,35.37,-119.48
VALLEYSC_5_B1,Generation Node,33.74,-117.16
TAP806_1_B1,Generation Node,33.87,-116.48
CAPWIND_1_B1,Generation Node,33.88,-116.46
SUNGEN_1_B1,Generation Node,34.9901,-117.54
COACHELV_2_N101,Generation Node,33.9336,-116.58
TAFT1_1_B1,Generation Node,35.15,-119.48
TAFT1_1_N004,Load Node,35.15,-119.48
TAFT1_1_N001,Load Node,35.15,-119.48
MORGAN_1_N001,Load Node,37.1274,-121.66
IRONMTN_2_N001,Load Node,34.16,-115.12
RAMON_2_N001,Generation Node,33.85,-116.27
MTPOSO_7_N001,Generation Node,35.56,-119.1
ESTQNCY_6_N001,Load Node,39.9381,-120.91
EAGLEMTN_2_N002,Load Node,33.82,-115.44
EAGLEMTN_2_N001,Load Node,33.82,-115.44
EAGLEMTN_2_B1,Generation Node,33.82,-115.44
QUEBEC_1_N001,Load Node,36.07,-119.56
ALPAUGH_1_N001,Load Node,35.9634,-119.46
JHINDS_2_B1,Generation Node,33.71,-115.62
RANDSBRG_1_N001,Load Node,35.3757,-117.66
KONOCTI6_6_N001,Load Node,38.9325,-122.74
OILFLDS_6_N007,Load Node,35.9564,-120.85
OILFLDS_6_N009,Generation Node,35.9564,-120.85
OILFLDS_6_N001,Load Node,35.9564,-120.85
REDBUD_1_N004,Load Node,39.0279,-122.66
REDBUD_1_N001,Load Node,39.0279,-122.66
INYOKERN_1_N008,Load Node,35.6526,-117.79
INYOKERN_1_N001,Load Node,35.6526,-117.79
INYOKERN_1_B1,Generation Node,35.65,-117.79
CITYUKH_1_N001,Generation Node,39.1429,-123.19
CITYUKH_1_B1,Load Node,39.1429,-123.19
UKIAH_1_N001,Load Node,39.1429,-123.19
UKIAH_1_N005,Load Node,39.1429,-123.19
ANAHEIMG_7_B1,Generation Node,33.81,-117.91
CLOVRDLE_1_N001,Load Node,38.7958,-123.01
EGLERCK_1_B1,Generation Node,38.88,-122.87
GEYSR11_1_B1,Generation Node,38.78,-123.1
SUMMIT3_6_N101,Generation Node,39.3192,-120.38
SUMMIT_6_N001,Load Node,39.3192,-120.38
TAMARACK_6_N001,Load Node,39.3137,-120.5
GEYSER11_7_B1,Generation Node,38.79,-123.1
SUMMIT1_1_N101,Generation Node,39.3192,-120.38
GEYSER78_7_B1,Generation Node,38.9,-122.87
GEYSER78_7_B3,Generation Node,38.9,-122.87
SUMMIT2_1_N101,Generation Node,39.3192,-120.38
GEYSR5-6_7_B2,Generation Node,38.79,-123.08
GEYSR5-6_7_N001,Load Node,38.8055,-122.82
GEYSR5-6_7_B3,Generation Node,38.79,-123.08
DRUM_1_B1,Generation Node,39.2,-120.81
VILLAPK_2_N029,Generation Node,33.8157,-117.83
VILLAPK_2_N028,Generation Node,33.8157,-117.83
BONNIEN_7_N001,Load Node,39.2143,-120.81
BONNIEN_7_N002,Generation Node,39.2143,-120.81
SHADYGLN_6_N001,Load Node,39.1151,-120.95
WEMRSWS_6_N001,Load Node,39.036,-120.99
FORSTHL_6_N001,Load Node,39.0193,-120.83
SEARLES_7_N001,Load Node,35.6971,-117.4
SEARLES_7_N002,Generation Node,35.6971,-117.4
SEARLES_7_N004,Generation Node,35.6971,-117.4
MCGEN_7_B1,Generation Node,35.7573,-117.39
